month,year,ship_mode,segment,country,city,state,category,sub_category,sales,quantity,discount,profit
March,2017,Standard Class,Home Office,United States,Chester,Pennsylvania,Office Supplies,Art,5.247999999999999,2,0.2,0.5904
March,2014,Second Class,Corporate,United States,Richmond,Kentucky,Office Supplies,Appliances,146.76,3,0.0,38.1576
March,2014,Second Class,Corporate,United States,Richmond,Kentucky,Technology,Phones,587.97,3,0.0,164.6316
March,2014,Second Class,Consumer,United States,Columbus,Ohio,Office Supplies,Fasteners,10.464,6,0.2,1.7004
March,2014,Standard Class,Consumer,United States,Roseville,California,Office Supplies,Art,7.98,3,0.0,2.0748
March,2014,Second Class,Consumer,United States,Columbus,Ohio,Furniture,Furnishings,8.32,5,0.2,2.2880000000000003
March,2014,Second Class,Corporate,United States,Richmond,Kentucky,Technology,Accessories,32.96,2,0.0,14.1728
March,2014,Second Class,Corporate,United States,Richmond,Kentucky,Office Supplies,Paper,14.94,3,0.0,7.0218
March,2014,Second Class,Consumer,United States,New York City,New York,Office Supplies,Paper,108.92,14,0.0,49.013999999999996
March,2016,Standard Class,Consumer,United States,Vineland,New Jersey,Furniture,Tables,244.00599999999997,2,0.3,-31.3722
March,2016,Same Day,Home Office,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,30.336,4,0.2,9.48
March,2016,First Class,Corporate,United States,Eagan,Minnesota,Office Supplies,Binders,17.46,2,0.0,8.2062
March,2016,First Class,Corporate,United States,Eagan,Minnesota,Technology,Accessories,45.98,2,0.0,19.7714
March,2016,Standard Class,Home Office,United States,Columbus,Georgia,Furniture,Furnishings,76.92,4,0.0,31.5372
March,2016,Standard Class,Home Office,United States,Columbus,Georgia,Office Supplies,Storage,481.32,4,0.0,125.1432
March,2017,Standard Class,Home Office,United States,Cambridge,Massachusetts,Technology,Accessories,63.88,4,0.0,24.9132
March,2017,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,43.28,1,0.2,3.2460000000000004
March,2017,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,12.294,1,0.7,-8.6058
March,2017,Standard Class,Home Office,United States,Cambridge,Massachusetts,Furniture,Furnishings,26.72,1,0.0,11.7568
March,2017,Standard Class,Consumer,United States,Detroit,Michigan,Office Supplies,Binders,895.92,4,0.0,421.0824
March,2017,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Furniture,Tables,154.764,3,0.4,-46.4292
March,2017,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Technology,Phones,776.85,5,0.4,-181.265
March,2015,Standard Class,Corporate,United States,Plantation,Florida,Furniture,Furnishings,6.4079999999999995,3,0.2,1.4418
March,2015,Standard Class,Corporate,United States,Plantation,Florida,Furniture,Furnishings,30.88,4,0.2,3.86
March,2015,Standard Class,Corporate,United States,Plantation,Florida,Office Supplies,Envelopes,8.687999999999999,3,0.2,2.9322
March,2015,Standard Class,Consumer,United States,Charlotte,North Carolina,Office Supplies,Labels,5.04,2,0.2,1.764
March,2016,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Envelopes,30.56,4,0.0,14.9744
March,2016,Second Class,Consumer,United States,New York City,New York,Office Supplies,Envelopes,29.34,3,0.0,13.4964
March,2016,Standard Class,Corporate,United States,Monroe,Louisiana,Office Supplies,Paper,12.96,2,0.0,6.2208
March,2016,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Appliances,154.9,5,0.0,40.274
March,2016,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Storage,676.55,5,0.0,6.7655
March,2016,Second Class,Corporate,United States,San Francisco,California,Furniture,Chairs,770.352,3,0.2,77.0352
March,2016,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Paper,19.98,2,0.0,8.991
March,2017,Standard Class,Consumer,United States,Rogers,Arkansas,Office Supplies,Binders,40.41,9,0.0,18.5886
March,2017,Standard Class,Corporate,United States,Lowell,Massachusetts,Technology,Phones,69.93,7,0.0,32.1678
March,2017,Standard Class,Corporate,United States,San Francisco,California,Office Supplies,Storage,242.94,3,0.0,9.7176
March,2015,First Class,Consumer,United States,Seattle,Washington,Furniture,Bookcases,141.96,2,0.0,39.7488
March,2015,Second Class,Home Office,United States,Chico,California,Furniture,Chairs,915.1360000000001,4,0.2,102.9528
March,2015,Second Class,Home Office,United States,Chico,California,Furniture,Furnishings,327.76,8,0.0,91.7728
March,2016,Standard Class,Home Office,United States,Waynesboro,Virginia,Office Supplies,Appliances,160.32,2,0.0,44.8896
March,2016,Standard Class,Home Office,United States,Riverside,California,Office Supplies,Binders,51.184,7,0.2,19.194000000000003
March,2016,Standard Class,Consumer,United States,San Antonio,Texas,Furniture,Tables,557.585,5,0.3,0.0
March,2016,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Supplies,4912.59,3,0.0,196.5036
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,23.16,5,0.7,-15.44
March,2016,First Class,Home Office,United States,Scottsdale,Arizona,Office Supplies,Appliances,157.92,5,0.2,17.766
March,2016,First Class,Home Office,United States,Scottsdale,Arizona,Technology,Phones,203.18400000000003,2,0.2,15.2388
March,2016,Second Class,Corporate,United States,San Francisco,California,Furniture,Furnishings,28.28,2,0.0,7.3528
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,126.08,2,0.2,-28.368000000000002
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Machines,449.1,3,0.7,-643.71
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,552.56,5,0.2,-138.14
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Phones,539.91,3,0.4,-116.9805
March,2016,Standard Class,Home Office,United States,Waynesboro,Virginia,Office Supplies,Binders,46.0,4,0.0,20.7
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,51.897,1,0.7,-41.5176
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,41.24,5,0.2,13.9185
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Chairs,386.68,2,0.3,-5.524
March,2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Accessories,379.96,5,0.2,47.495
March,2016,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Binders,1.272,2,0.8,-2.1624
March,2016,Standard Class,Home Office,United States,Waynesboro,Virginia,Furniture,Furnishings,127.88,2,0.0,40.9216
March,2016,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Paper,70.08,5,0.2,24.528000000000002
March,2017,Same Day,Home Office,United States,Chicago,Illinois,Technology,Machines,209.986,2,0.3,8.9994
March,2017,Standard Class,Consumer,United States,Columbia,Maryland,Office Supplies,Binders,174.3,3,0.0,81.921
March,2017,Standard Class,Home Office,United States,Manteca,California,Office Supplies,Paper,314.55,3,0.0,150.984
March,2017,First Class,Consumer,United States,Fairfield,Connecticut,Office Supplies,Binders,30.88,2,0.0,15.44
March,2017,Second Class,Home Office,United States,Albuquerque,New Mexico,Office Supplies,Storage,90.8,8,0.0,25.424
March,2017,Same Day,Home Office,United States,Chicago,Illinois,Technology,Copiers,959.9839999999999,2,0.2,335.9944
March,2017,Same Day,Home Office,United States,Chicago,Illinois,Office Supplies,Paper,15.552,3,0.2,5.6376
March,2017,Same Day,Home Office,United States,Chicago,Illinois,Furniture,Chairs,89.76799999999999,1,0.3,-2.5648
March,2017,Second Class,Home Office,United States,Albuquerque,New Mexico,Office Supplies,Paper,45.36,7,0.0,21.7728
March,2017,Same Day,Home Office,United States,Chicago,Illinois,Office Supplies,Art,29.76,5,0.2,1.86
March,2017,Second Class,Home Office,United States,Albuquerque,New Mexico,Technology,Accessories,214.95,5,0.0,88.1295
March,2017,Same Day,Home Office,United States,Chicago,Illinois,Office Supplies,Art,19.456,4,0.2,2.1888
March,2017,Second Class,Home Office,United States,Albuquerque,New Mexico,Office Supplies,Paper,288.24,6,0.0,138.3552
March,2017,First Class,Consumer,United States,Fairfield,Connecticut,Office Supplies,Appliances,465.16,2,0.0,120.9416
March,2017,First Class,Corporate,United States,Aurora,Illinois,Technology,Phones,7.992000000000001,1,0.2,2.5974
March,2017,Standard Class,Consumer,United States,New York City,New York,Technology,Phones,299.9,2,0.0,74.975
March,2017,Standard Class,Consumer,United States,Denver,Colorado,Office Supplies,Supplies,1332.496,2,0.2,-299.8116
March,2017,Same Day,Home Office,United States,Chicago,Illinois,Technology,Phones,34.36,1,0.2,-7.3015
March,2017,First Class,Consumer,United States,Fairfield,Connecticut,Office Supplies,Paper,27.12,4,0.0,12.4752
March,2017,Second Class,Home Office,United States,Albuquerque,New Mexico,Technology,Phones,140.736,8,0.2,49.2576
March,2014,Standard Class,Home Office,United States,Chesapeake,Virginia,Furniture,Chairs,1139.92,4,0.0,284.98
March,2014,Standard Class,Consumer,United States,Logan,Utah,Office Supplies,Storage,21.36,2,0.0,5.7672
March,2014,Standard Class,Corporate,United States,Huntington Beach,California,Office Supplies,Paper,10.56,2,0.0,4.752
March,2014,Standard Class,Consumer,United States,Logan,Utah,Office Supplies,Binders,33.088,4,0.2,11.1672
March,2014,First Class,Home Office,United States,Chicago,Illinois,Office Supplies,Paper,8.448,2,0.2,2.64
March,2014,Standard Class,Consumer,United States,Logan,Utah,Office Supplies,Storage,80.98,1,0.0,3.2392
March,2014,Standard Class,Consumer,United States,Logan,Utah,Office Supplies,Binders,62.048,2,0.2,20.1656
March,2014,Standard Class,Consumer,United States,Logan,Utah,Technology,Accessories,82.8,12,0.0,6.624
March,2014,Standard Class,Corporate,United States,Huntington Beach,California,Office Supplies,Art,3.38,1,0.0,1.2506
March,2014,Standard Class,Home Office,United States,Jacksonville,Florida,Office Supplies,Paper,91.056,6,0.2,31.8696
March,2014,First Class,Home Office,United States,Chicago,Illinois,Technology,Machines,574.91,2,0.3,156.047
March,2015,Standard Class,Consumer,United States,Roseville,California,Office Supplies,Paper,19.44,3,0.0,9.3312
March,2015,Standard Class,Consumer,United States,Dover,New Hampshire,Office Supplies,Binders,671.94,3,0.0,315.8118
March,2015,Standard Class,Consumer,United States,Dover,New Hampshire,Office Supplies,Labels,16.52,4,0.0,7.5992
March,2016,Standard Class,Corporate,United States,Green Bay,Wisconsin,Furniture,Furnishings,16.74,2,0.0,4.3524
March,2016,First Class,Corporate,United States,Seattle,Washington,Furniture,Chairs,196.78400000000002,2,0.2,-22.1382
March,2016,First Class,Consumer,United States,Harlingen,Texas,Furniture,Bookcases,241.332,5,0.32,-14.196
March,2016,First Class,Consumer,United States,Harlingen,Texas,Office Supplies,Paper,5.184,1,0.2,1.8792
March,2016,Standard Class,Consumer,United States,Columbus,Ohio,Furniture,Furnishings,21.88,5,0.2,6.2905
March,2016,Standard Class,Corporate,United States,Redwood City,California,Office Supplies,Binders,41.903999999999996,6,0.2,14.1426
March,2016,First Class,Consumer,United States,Harlingen,Texas,Office Supplies,Art,145.54399999999998,7,0.2,16.3737
March,2017,Second Class,Corporate,United States,Chicago,Illinois,Technology,Phones,49.61600000000001,2,0.2,4.9616
March,2014,Standard Class,Consumer,United States,Tampa,Florida,Furniture,Furnishings,45.696000000000005,3,0.2,5.1408
March,2014,Standard Class,Consumer,United States,Tampa,Florida,Office Supplies,Paper,131.904,3,0.2,47.8152
March,2014,Standard Class,Consumer,United States,Tampa,Florida,Office Supplies,Binders,43.188,4,0.7,-31.6712
March,2014,Standard Class,Consumer,United States,Tampa,Florida,Office Supplies,Storage,142.776,1,0.2,17.847
March,2014,Standard Class,Consumer,United States,Tampa,Florida,Office Supplies,Binders,7.218,3,0.7,-5.5338
March,2015,Standard Class,Corporate,United States,Lehi,Utah,Technology,Phones,16.776,3,0.2,1.6776
March,2016,Standard Class,Home Office,United States,Jackson,Mississippi,Office Supplies,Paper,319.76,14,0.0,147.0896
March,2016,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Technology,Accessories,83.976,3,0.2,-13.6461
March,2016,Standard Class,Home Office,United States,Jackson,Mississippi,Office Supplies,Paper,45.68,2,0.0,21.0128
March,2016,Standard Class,Corporate,United States,Bryan,Texas,Furniture,Chairs,528.43,5,0.3,-143.431
March,2016,First Class,Corporate,United States,San Francisco,California,Office Supplies,Binders,4.544,2,0.2,1.6472
March,2016,First Class,Corporate,United States,San Francisco,California,Furniture,Chairs,1352.0320000000002,4,0.2,84.50200000000001
March,2016,Standard Class,Corporate,United States,Bryan,Texas,Office Supplies,Binders,22.386,7,0.8,-35.8176
March,2014,Second Class,Home Office,United States,Raleigh,North Carolina,Technology,Phones,471.92,2,0.2,29.495
March,2015,Second Class,Home Office,United States,New York City,New York,Office Supplies,Art,17.52,3,0.0,6.3072
March,2015,Standard Class,Corporate,United States,Los Angeles,California,Furniture,Furnishings,43.13,1,0.0,18.1146
March,2015,Second Class,Consumer,United States,Seattle,Washington,Furniture,Tables,171.96,2,0.0,44.7096
March,2015,Standard Class,Consumer,United States,Atlanta,Georgia,Office Supplies,Binders,6354.95,5,0.0,3177.475
March,2015,Standard Class,Consumer,United States,Atlanta,Georgia,Office Supplies,Storage,46.74,3,0.0,11.685
March,2015,Standard Class,Consumer,United States,Atlanta,Georgia,Office Supplies,Art,8.34,3,0.0,2.1684
March,2015,Standard Class,Consumer,United States,Atlanta,Georgia,Office Supplies,Art,2.74,1,0.0,0.7398
March,2015,Standard Class,Corporate,United States,New York City,New York,Technology,Phones,85.9,2,0.0,2.577
March,2015,Second Class,Consumer,United States,Auburn,Alabama,Office Supplies,Envelopes,7.38,2,0.0,3.3948
March,2015,Second Class,Consumer,United States,Auburn,Alabama,Office Supplies,Labels,491.55,5,0.0,240.8595
March,2017,Same Day,Consumer,United States,Columbus,Ohio,Technology,Phones,44.376000000000005,2,0.4,-7.396
March,2017,Standard Class,Corporate,United States,Los Angeles,California,Office Supplies,Appliances,140.67,3,0.0,54.8613
March,2017,Same Day,Consumer,United States,Columbus,Ohio,Office Supplies,Binders,5.193,3,0.7,-3.4619999999999997
March,2017,Same Day,Consumer,United States,Columbus,Ohio,Furniture,Furnishings,51.263999999999996,6,0.2,7.6896
March,2017,Second Class,Home Office,United States,Seattle,Washington,Technology,Phones,659.9760000000001,3,0.2,49.4982
March,2017,Second Class,Home Office,United States,Seattle,Washington,Office Supplies,Storage,46.51,1,0.0,1.8604
March,2017,Second Class,Home Office,United States,Seattle,Washington,Office Supplies,Paper,6.48,1,0.0,3.1104
March,2017,Standard Class,Corporate,United States,Los Angeles,California,Office Supplies,Storage,310.12,2,0.0,80.6312
March,2017,Same Day,Consumer,United States,Columbus,Ohio,Technology,Accessories,159.984,2,0.2,43.9956
March,2017,Same Day,Consumer,United States,Columbus,Ohio,Office Supplies,Storage,54.224,2,0.2,3.389
